Time	UI (ID 01) / Voltage U	UI (ID 03) / Voltage U
t/s	U/V	U/V

0.00	-0.01	-0.03
0.00	-0.01	-0.02
0.00	-0.01	-0.02
0.00	-0.03	-0.02
0.00	-0.01	-0.02
0.00	-0.01	-0.02
0.00	-0.01	0.00
0.00	-0.01	-0.02
0.00	-0.01	0.00
0.00	0.00	-0.02
0.00	-0.01	0.00
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	0.00	-0.02
0.01	0.00	-0.02
0.01	-0.01	-0.02
0.01	-0.01	0.00
0.01	0.00	-0.02
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	-0.01	0.00
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	0.00	-0.02
0.01	-0.01	-0.02
0.01	-0.01	-0.02
0.01	-0.03	-0.02
0.01	-0.01	0.00
0.01	-0.01	-0.02
0.02	-0.01	0.00
0.02	-0.01	-0.02
0.02	-0.01	0.00
0.02	-0.01	0.00
0.02	-0.01	0.00
0.02	-0.01	0.00
0.02	-0.01	0.00
0.02	-0.01	0.00
0.02	0.00	0.00
0.02	-0.01	-0.05
0.02	-0.01	0.00
0.02	0.00	-0.02
0.02	0.00	0.00
0.02	0.00	-0.02
0.02	0.00	0.00
0.02	0.00	0.00
0.02	0.00	-0.02
0.02	0.00	0.00
0.02	-0.01	0.00
0.03	0.00	-0.02
0.03	-0.01	-0.02
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	-0.01	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	-0.01	0.00
0.03	-0.01	-0.02
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	-0.02
0.03	-0.01	0.00
0.03	0.00	-0.02
0.03	0.00	0.00
0.03	0.00	-0.02
0.03	0.00	-0.02
0.03	0.00	-0.02
0.04	-0.01	0.00
0.04	0.00	-0.02
0.04	0.00	0.00
0.04	0.00	-0.02
0.04	-0.01	0.00
0.04	0.00	0.00
0.04	-0.01	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	-0.01	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	-0.02
0.04	0.00	-0.05
0.04	0.00	0.00
0.05	0.00	-0.02
0.05	0.00	0.00
0.05	0.00	-0.02
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	-0.02
0.06	-0.01	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	-0.03
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.01	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	-0.03
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.01	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.01	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.01	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.01	-0.02
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.01	0.00
0.12	0.00	0.00
0.12	0.01	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.01	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.01	0.00
0.12	0.03	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.00	0.00
0.13	0.01	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.01	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.14	0.00	0.00
0.14	0.00	0.02
0.14	0.00	0.00
0.14	0.00	0.02
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.01	0.02
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.01	-0.02
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.00	0.00
0.14	0.01	0.00
0.14	0.01	0.00
0.14	0.00	0.00
0.14	0.01	0.00
0.14	0.00	0.00
0.14	0.01	0.02
0.15	0.00	0.00
0.15	0.01	0.02
0.15	0.00	0.02
0.15	0.01	0.02
0.15	0.01	0.00
0.15	0.01	0.00
0.15	0.03	0.02
0.15	0.01	0.02
0.15	0.01	0.00
0.15	0.00	0.02
0.15	0.01	0.02
0.15	0.01	0.02
0.15	0.01	0.00
0.15	0.01	0.02
0.15	0.01	0.00
0.15	0.01	0.02
0.15	0.01	0.00
0.15	0.01	0.02
0.15	0.01	0.00
0.16	0.01	0.00
0.16	0.01	0.00
0.16	0.00	0.02
0.16	0.01	0.00
0.16	0.00	0.00
0.16	0.01	0.02
0.16	0.01	0.02
0.16	0.01	0.02
0.16	0.00	0.00
0.16	0.01	0.02
0.16	0.01	0.02
0.16	0.01	0.02
0.16	0.01	0.00
0.16	0.01	0.02
0.16	0.01	0.00
0.16	0.01	0.00
0.16	0.01	0.02
0.16	0.01	0.02
0.16	0.01	-0.02
0.16	0.01	0.02
0.17	0.01	0.00
0.17	0.01	0.02
0.17	0.01	0.00
0.17	0.01	0.00
0.17	0.01	0.00
0.17	0.01	0.00
0.17	0.01	0.00
0.17	0.00	0.02
0.17	0.01	0.00
0.17	0.01	0.02
0.17	0.01	0.02
0.17	0.01	0.02
0.17	0.01	0.02
0.17	0.00	0.02
0.17	0.01	0.02
0.17	0.03	0.02
0.17	0.01	0.02
0.17	0.01	0.02
0.17	0.01	0.02
0.17	0.01	0.00
0.17	0.01	0.00
0.18	0.01	0.00
0.18	0.01	0.02
0.18	0.01	0.00
0.18	0.01	0.02
0.18	0.01	0.00
0.18	0.01	0.02
0.18	0.01	0.00
0.18	0.01	0.02
0.18	0.01	0.00
0.18	0.00	0.02
0.18	0.01	0.00
0.18	0.01	0.00
0.18	0.01	0.00
0.18	0.01	0.00
0.18	0.01	0.02
0.18	0.00	0.02
0.18	0.01	0.02
0.18	0.01	0.02
0.18	0.01	0.02
0.19	0.01	0.00
0.19	0.01	0.02
0.19	0.01	0.02
0.19	0.01	0.02
0.19	0.01	0.00
0.19	0.01	0.02
0.19	0.01	-0.02
0.19	0.03	0.02
0.19	0.01	0.00
0.19	0.01	0.02
0.19	0.01	0.00
0.19	0.01	0.02
0.19	0.01	0.00
0.19	0.03	0.02
0.19	0.01	0.00
0.19	0.01	0.02
0.19	0.01	0.02
0.19	0.00	0.02
0.19	0.01	0.02
0.19	0.01	0.02
0.19	0.03	0.02
0.20	0.01	0.02
0.20	0.01	0.02
0.20	0.03	0.02
0.20	0.01	0.00
0.20	0.01	0.02
0.20	0.01	0.00
0.20	0.01	0.02
0.20	0.01	0.03
0.20	0.01	0.02
0.20	0.01	0.02
0.20	0.03	0.00
0.20	0.01	0.02
0.20	0.01	0.00
0.20	0.01	0.02
0.20	0.01	0.00
0.20	0.01	0.02
0.20	0.01	0.00
0.20	0.01	0.02
0.20	0.01	0.02
0.20	0.01	0.02
0.21	0.01	0.02
0.21	0.03	0.02
0.21	0.03	0.02
0.21	0.00	0.02
0.21	0.03	0.02
0.21	0.00	0.02
0.21	0.01	0.02
0.21	0.03	0.00
0.21	0.01	0.03
0.21	0.03	0.02
0.21	0.01	0.02
0.21	0.03	0.02
0.21	0.01	0.02
0.21	0.01	0.00
0.21	0.03	0.02
0.21	0.03	0.00
0.21	0.01	0.02
0.21	0.01	0.00
0.21	0.01	0.02
0.22	0.01	0.00
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.00	0.02
0.22	0.03	0.02
0.22	0.01	0.02
0.22	0.01	0.02
0.22	0.04	0.02
0.22	0.03	0.02
0.22	0.03	0.02
0.22	0.01	0.02
0.22	0.03	0.00
0.22	0.03	0.02
0.22	0.03	0.02
0.22	0.01	0.02
0.22	0.03	0.00
0.22	0.01	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.00
0.23	0.01	0.02
0.23	0.01	0.00
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.02
0.23	0.01	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.23	0.01	0.02
0.23	0.03	0.02
0.24	0.01	0.02
0.24	0.01	0.00
0.24	0.01	0.02
0.24	0.03	0.00
0.24	0.01	0.02
0.24	0.03	0.00
0.24	0.01	0.02
0.24	0.03	0.00
0.24	0.01	0.02
0.24	0.03	0.00
0.24	0.01	0.02
0.24	0.03	0.02
0.24	0.01	0.02
0.24	0.03	0.02
0.24	0.01	0.02
0.24	0.03	0.02
0.24	0.01	0.02
0.24	0.01	0.03
0.24	0.03	0.02
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.03	0.02
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.03	0.00
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.03	0.02
0.25	0.01	0.00
0.25	0.03	0.02
0.25	0.03	0.02
0.25	0.03	0.02
0.25	0.01	0.00
0.25	0.00	0.02
0.25	0.01	0.02
0.25	0.01	0.02
0.25	0.03	0.03
0.25	0.01	0.02
0.26	0.01	0.03
0.26	0.01	0.02
0.26	0.01	0.03
0.26	0.01	0.02
0.26	0.03	0.02
0.26	0.03	0.02
0.26	0.01	0.02
0.26	0.03	0.02
0.26	0.01	0.02
0.26	0.03	0.00
0.26	0.01	0.02
0.26	0.01	0.00
0.26	0.03	0.02
0.26	0.01	0.02
0.26	0.03	0.02
0.26	0.03	0.00
0.26	0.01	0.02
0.26	0.01	0.00
0.26	0.01	0.02
0.26	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.06	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.02
0.27	0.01	0.00
0.27	0.03	0.02
0.27	0.01	0.02
0.27	0.03	0.00
0.27	0.01	0.02
0.27	0.03	0.00
0.27	0.01	0.02
0.27	0.01	0.00
0.28	0.01	0.02
0.28	0.03	0.02
0.28	0.01	0.02
0.28	0.01	0.00
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.03	0.02
0.28	0.01	0.02
0.28	0.01	0.00
0.28	0.03	0.02
0.28	0.03	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.01	0.02
0.28	0.03	0.00
0.28	0.01	0.02
0.28	0.03	0.00
0.29	0.01	0.02
0.29	0.03	0.00
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.03	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.03	0.02
0.29	0.04	0.00
0.29	0.01	0.02
0.29	0.03	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.29	0.01	0.02
0.30	0.01	0.02
0.30	0.03	0.02
0.30	0.03	0.00
0.30	0.01	0.02
0.30	0.03	0.00
0.30	0.01	0.02
0.30	0.03	0.00
0.30	0.03	0.02
0.30	0.01	0.02
0.30	0.01	0.02
0.30	0.01	0.00
0.30	0.01	0.02
0.30	0.01	0.02
0.30	0.01	0.02
0.30	0.03	0.02
0.30	0.01	0.02
0.30	0.01	0.02
0.30	0.01	0.02
0.30	0.03	0.02
0.31	0.03	0.02
0.31	0.01	0.03
0.31	0.03	0.02
0.31	0.03	0.02
0.31	0.01	0.00
0.31	0.01	0.00
0.31	0.03	-0.02
0.31	0.01	0.02
0.31	0.01	0.00
0.31	0.01	0.02
0.31	0.03	0.00
0.31	0.01	0.02
0.31	0.01	0.00
0.31	0.01	0.00
0.31	0.01	0.00
0.31	0.01	0.00
0.31	0.03	0.00
0.31	0.01	0.02
0.31	0.01	0.02
0.31	0.01	0.00
0.31	0.01	0.00
0.32	0.01	0.00
0.32	0.01	0.02
0.32	0.04	0.02
0.32	0.01	0.02
0.32	0.01	0.02
0.32	0.01	0.02
0.32	0.03	0.02
0.32	0.01	0.02
0.32	0.01	0.02
0.32	0.01	0.02
0.32	0.01	0.00
0.32	0.03	0.02
0.32	0.01	0.00
0.32	0.01	0.00
0.32	0.01	0.00
0.32	0.01	0.02
0.32	0.03	0.00
0.32	0.00	0.00
0.32	0.01	0.00
0.32	0.00	0.00
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.01	0.02
0.33	0.00	0.02
0.33	0.01	0.00
0.33	0.01	0.02
0.33	0.01	0.00
0.33	0.01	0.02
0.33	0.01	-0.02
0.33	0.01	0.02
0.33	0.01	0.00
0.33	0.01	0.02
0.33	0.01	0.00
0.33	0.01	0.00
0.34	0.01	0.00
0.34	0.01	0.00
0.34	0.01	0.00
0.34	0.01	0.00
0.34	0.01	0.02
0.34	0.01	0.02
0.34	0.01	0.02
0.34	0.01	0.00
0.34	0.01	0.02
0.34	0.01	0.00
0.34	0.01	0.00
0.34	0.04	0.02
0.34	0.00	0.00
0.34	0.01	0.00
0.34	0.01	0.02
0.34	0.03	0.00
0.34	0.01	0.02
0.34	0.03	0.02
0.34	0.01	0.00
0.34	0.01	0.00
0.34	0.00	0.00
0.35	0.01	0.00
0.35	0.01	0.00
0.35	0.01	0.00
0.35	0.01	0.02
0.35	0.01	0.00
0.35	0.01	0.00
0.35	0.01	0.00
0.35	0.00	0.00
0.35	0.01	0.00
0.35	0.00	0.00
0.35	0.01	0.02
0.35	0.01	0.00
0.35	0.00	0.00
0.35	0.01	0.00
0.35	0.01	0.02
0.35	0.01	0.00
0.35	0.01	0.02
0.35	0.01	0.00
0.35	0.01	0.02
0.35	0.01	0.00
0.36	0.01	0.00
0.36	0.01	-0.02
0.36	0.01	0.02
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.01	0.00
0.36	0.03	0.00
0.36	0.01	0.00
0.36	0.00	0.00
0.36	0.01	0.02
0.36	0.03	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.00	0.00
0.37	0.01	0.00
0.37	0.00	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.01	0.00
0.37	0.00	0.00
0.37	0.01	0.00
0.37	0.00	0.00
0.37	0.01	0.00
0.37	0.00	0.00
0.37	0.00	0.00
0.38	0.00	0.00
0.38	0.01	0.00
0.38	0.00	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.00	0.00
0.38	0.01	-0.02
0.38	0.01	0.02
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.00	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.01	0.00
0.38	0.00	0.00
0.38	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.01	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.01	0.00
0.40	0.01	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	-0.02
0.40	0.00	0.00
0.41	0.01	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.01	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.01	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.01	0.00
0.41	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	-0.03
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	-0.02
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.01	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	-0.02
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	-0.02
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	-0.03
0.45	0.00	0.00
0.45	0.00	-0.02
0.45	0.00	0.00
0.45	0.00	-0.02
0.45	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	-0.02
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	-0.02
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	-0.02
0.47	0.00	0.00
0.47	0.00	-0.03
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	-0.02
0.47	0.00	-0.02
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.48	0.00	-0.02
0.48	0.00	-0.05
0.48	0.00	0.00
0.48	0.00	-0.02
0.48	0.00	0.00
0.48	0.00	-0.02
0.48	0.00	-0.02
0.48	0.00	-0.02
0.48	0.00	0.00
0.48	0.00	-0.02
0.48	0.00	0.00
0.48	0.00	-0.02
0.48	0.00	-0.02
0.48	0.00	-0.02
0.48	-0.01	-0.02
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.01	-0.02
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	0.00
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	0.00
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	-0.02
0.49	0.00	0.00
0.49	0.00	-0.03
0.49	-0.01	-0.02
0.49	0.00	-0.03
0.49	0.00	-0.02
0.49	0.00	0.00
0.49	0.00	-0.02
0.49	0.00	-0.02
0.50	0.00	0.00
0.50	0.00	0.00
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	-0.01	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.05
0.50	0.00	-0.02
0.50	-0.01	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	0.00
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.50	0.00	-0.02
0.51	-0.01	-0.02
0.51	0.00	-0.02
0.51	-0.01	-0.02
0.51	0.00	-0.02
0.51	-0.01	-0.02
0.51	0.00	-0.02
0.51	0.00	-0.02
0.51	0.00	-0.02
0.51	0.00	-0.03
0.51	-0.01	-0.02
0.51	0.00	-0.02
0.51	-0.01	-0.02
0.51	0.00	-0.02
0.51	0.00	-0.02
0.51	0.00	-0.03
0.51	0.00	-0.02
0.51	0.00	-0.03
0.51	0.00	-0.02
0.51	0.00	-0.03
0.51	0.00	-0.03
0.52	0.00	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.03
0.52	-0.03	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.03
0.52	-0.01	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.02
0.52	0.00	-0.02
0.52	-0.01	-0.03
0.52	0.00	-0.03
0.52	-0.01	-0.03
0.52	0.00	-0.02
0.52	-0.01	-0.02
0.52	-0.01	-0.06
0.52	-0.01	-0.02
0.52	-0.01	-0.03
0.53	-0.01	-0.03
0.53	0.00	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	0.00	-0.02
0.53	-0.01	-0.03
0.53	0.00	-0.02
0.53	-0.01	-0.03
0.53	-0.01	-0.02
0.53	-0.01	-0.03
0.53	-0.01	-0.02
0.53	0.00	-0.02
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.53	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.03	-0.02
0.54	-0.01	-0.05
0.54	-0.01	-0.03
0.54	-0.01	-0.03
0.54	-0.03	-0.03
0.54	-0.01	-0.03
0.54	-0.03	-0.03
0.54	-0.01	-0.03
0.54	-0.03	-0.03
0.54	-0.01	-0.02
0.55	-0.01	-0.03
0.55	-0.01	-0.03
0.55	-0.01	-0.03
0.55	-0.01	-0.03
0.55	0.00	-0.03
0.55	-0.01	-0.03
0.55	-0.01	-0.06
0.55	-0.03	-0.03
0.55	-0.01	-0.05
0.55	-0.01	-0.03
0.55	-0.01	-0.03
0.55	-0.01	-0.03
0.55	-0.03	-0.05
0.55	-0.01	-0.03
0.55	-0.01	-0.05
0.55	-0.03	-0.05
0.55	-0.03	-0.03
0.55	-0.03	-0.03
0.55	-0.01	-0.05
0.55	-0.03	-0.03
0.56	-0.01	-0.03
0.56	-0.03	-0.03
0.56	-0.03	-0.03
0.56	0.00	-0.03
0.56	-0.03	-0.03
0.56	-0.01	-0.05
0.56	-0.01	-0.03
0.56	-0.03	-0.05
0.56	-0.03	-0.03
0.56	-0.01	-0.03
0.56	-0.03	-0.03
0.56	-0.01	-0.05
0.56	-0.03	-0.03
0.56	-0.01	-0.05
0.56	-0.01	-0.03
0.56	-0.03	-0.05
0.56	-0.03	-0.05
0.56	-0.01	-0.05
0.56	-0.03	-0.05
0.56	-0.03	-0.05
0.56	-0.03	-0.03
